run_name,model_type,model,seed,epoch,best_intention_epoch,best_pose_epoch,train_intention_macro_f1,validation_intention_macro_f1,train_assistance_macro_f1,validation_assistance_macro_f1,validation_pose_position_mae_cm,validation_pose_orientation_mean_deg,train_loss_total,validation_loss_total,train_loss_assistance,validation_loss_assistance,train_loss_assistance_type,validation_loss_assistance_type,train_loss_receiving_hand,validation_loss_receiving_hand,train_loss_position,validation_loss_position,train_loss_orientation,validation_loss_orientation
final_clean_v1_gru_v1_seed42,hierarchical_gru,GRU,42,20,20,12,0.9926515892835042,0.9281218774153331,0.9945058116214602,0.9656260057933699,18.140636444091797,49.85173416137695,0.03144356081171313,0.5484347698311041,0.014362187372850126,0.22100983890859993,0.004999509774103598,0.30965711977589955,,,0.00292649922028076,0.003155975037121347,0.03662145796364972,0.05844733930592026
final_clean_v1_gru_v1_seed43,hierarchical_gru,GRU,43,1,6,5,0.8366602104580069,0.9136959016715508,0.8962286043697825,0.9561455376852728,15.422138214111328,38.31055450439453,0.52738674159865,0.2148889225396228,0.2422777904094395,0.11855763317102433,0.2290187838810439,0.08563271939887532,,,0.013639801975292814,0.002877462249931081,0.16980146111665245,0.03128443274181336
final_clean_v1_gru_v1_seed43,hierarchical_gru,GRU,43,2,6,5,0.9197593220281318,0.9165281368002454,0.9502950022449298,0.9551327043107467,14.321586608886719,38.30308532714844,0.2755574273276781,0.2231178216004212,0.12819764400905667,0.12735631290083152,0.11264173054569414,0.08478185731032031,,,0.007934651717186549,0.0024274899075992706,0.10713360374440431,0.034208652222462534
final_clean_v1_gru_v1_seed43,hierarchical_gru,GRU,43,3,6,5,0.9421403471792811,0.9193692900560325,0.9649184515034352,0.9527237996891458,14.611983299255371,44.033973693847656,0.2004615832228789,0.23601055986988026,0.09179475136323895,0.14007903952785586,0.07911651259186031,0.08412775435707383,,,0.006154980626379468,0.0023838875832942513,0.09358135486733027,0.037679520003231506
final_clean_v1_gru_v1_seed43,hierarchical_gru,GRU,43,4,6,5,0.9517861575040318,0.9195480738626777,0.9693330894300354,0.9546653150201008,17.16560935974121,40.26618957519531,0.15820301263579561,0.26460882233602334,0.07563474471273536,0.13382963796954886,0.05711576237371931,0.1187675379569555,,,0.006224382910134173,0.0030612994846056347,0.07691249304312572,0.03580138303472528
final_clean_v1_gru_v1_seed43,hierarchical_gru,GRU,43,5,6,5,0.9595381452658754,0.9241878286459159,0.975959938432984,0.9561728890673089,13.706396102905273,35.00566101074219,0.13334279693934642,0.24627616710521189,0.05810366848428698,0.11887550209836004,0.05300306840126458,0.11721367378621446,,,0.005048510728347245,0.00245134212465408,0.06875019777924604,0.030942587905363843
final_clean_v1_gru_v1_seed43,hierarchical_gru,GRU,43,6,6,5,0.967331716060759,0.9245955753735814,0.978475017152562,0.9555950899431076,15.522740364074707,52.09678649902344,0.10622195119741468,0.28730295750171664,0.04823212789282686,0.1558932314915832,0.03648661051034868,0.11609908994263865,,,0.004789886014935162,0.0027259754725881585,0.06685330768037077,0.0503386332919555
final_clean_v1_gru_v1_seed43,hierarchical_gru,GRU,43,7,6,5,0.9764557642667205,0.9196065209307728,0.9847383656151673,0.9550567551603117,16.859764099121094,48.26709747314453,0.07826780428452847,0.31619334717002595,0.03728818662829308,0.15147096822433273,0.02167115388912846,0.15028140267934628,,,0.004547464129582533,0.0028998645388388206,0.05904399688727611,0.04616443706410272
final_clean_v1_gru_v1_seed43,hierarchical_gru,GRU,43,8,6,5,0.9804317453307828,0.9143886073882378,0.9863716106809851,0.9537873854858991,17.55599594116211,47.703521728515625,0.07159022330737512,0.3325076532413017,0.03360450390575124,0.17999525089713383,0.019509169429797902,0.13813587029315905,,,0.0042383430619463095,0.003100686041372163,0.056952828382557316,0.045103383815980384
final_clean_v1_gru_v1_seed43,hierarchical_gru,GRU,43,9,6,5,0.9821999891012402,0.9075657804167586,0.9898322101256638,0.9584964151592472,15.256683349609375,30.74240493774414,0.07059481202450964,0.38368708245713734,0.027931108483928425,0.15891676256787182,0.025882630887334297,0.21660508952944774,,,0.003943047788823648,0.0025731403948157094,0.051352097483829705,0.0223683588556014
final_clean_v1_gru_v1_seed43,hierarchical_gru,GRU,43,10,6,5,0.9842307026687385,0.9139686330367175,0.9890073107369155,0.958274789704656,16.832199096679688,40.11834716796875,0.05958109132574909,0.33130489439616084,0.03027732060878889,0.13991571097809746,0.012686647694248328,0.17941432322144074,,,0.004040149028842597,0.0028766098091312286,0.05030789548930313,0.03639302211481014
final_clean_v1_gru_v1_seed43,hierarchical_gru,GRU,43,11,6,5,0.9843970081827603,0.9080707287320235,0.9893119634157943,0.9600868308965087,16.100421905517578,28.405529022216797,0.059917782723181406,0.4292338298056393,0.027079806536137917,0.1701933093038893,0.016711424603344054,0.25141055768922016,,,0.003733541665990082,0.0026230451892063555,0.04957204016465857,0.020027642117513875
final_clean_v1_gru_v1_seed43,hierarchical_gru,GRU,43,12,6,5,0.9865928266260772,0.916648168139582,0.9913489126837212,0.961153155241766,14.810487747192383,31.65329933166504,0.059808240542609144,0.3813805589479346,0.023460462071303936,0.1493118383433674,0.021069818845469313,0.22392272057091134,,,0.0037824296375615087,0.0026804208116248318,0.045982119650376345,0.02186232090129384
final_clean_v1_gru_v1_seed43,hierarchical_gru,GRU,43,13,6,5,0.9869601144716668,0.9121435077019283,0.9920639501198869,0.9587845393219362,18.387706756591797,61.36603546142578,0.05336748698935708,0.47733395241270465,0.019913368789190557,0.19300268273802398,0.01864648952706765,0.26225837466955887,,,0.003382006027116698,0.0031879301688085043,0.04570248872740873,0.07553986772628767
final_clean_v1_gru_v1_seed44,hierarchical_gru,GRU,44,1,3,14,0.8325057719333233,0.9119486847663539,0.8931883210254254,0.952516495939461,18.64400863647461,36.94493865966797,0.5305370066217188,0.231764942609256,0.24673142903226458,0.13048681822796684,0.23013261555077688,0.09026104113269996,,,0.013887733283080024,0.002983370704376804,0.15914090939474348,0.032134860404767096
final_clean_v1_gru_v1_seed44,hierarchical_gru,GRU,44,2,3,14,0.9179267365299104,0.9035152724930308,0.9506491331284003,0.9520832058733557,16.61107635498047,32.5690803527832,0.2817979148499472,0.257646541865792,0.12933057732608594,0.1410007333719737,0.11892254810604476,0.10840609567925899,,,0.007504385801906319,0.0024093763069166535,0.10416161240711157,0.023321339818981608
final_clean_v1_gru_v1_seed44,hierarchical_gru,GRU,44,3,3,14,0.9427842957557565,0.9224555264215248,0.9631414129813767,0.9592604513106605,19.844221115112305,41.29701614379883,0.1948169211452452,0.2523319848286129,0.0957565312436714,0.1347888037874197,0.06983335675778948,0.10562324482192967,,,0.006545808756827178,0.0035965624514834155,0.09072489389177661,0.03329351363104901
final_clean_v1_gru_v1_seed44,hierarchical_gru,GRU,44,4,3,14,0.9537385704668438,0.9203805750037812,0.9708073630288093,0.9569007263922518,19.872196197509766,51.712318420410156,0.15189531790336958,0.2561468930008622,0.07463911867499591,0.12643834069759968,0.053066709017776985,0.1139135085991906,,,0.005618139693130666,0.003390382542940123,0.0742854028437884,0.049618652023907216
final_clean_v1_gru_v1_seed44,hierarchical_gru,GRU,44,5,3,14,0.9614888941350989,0.9159142663446981,0.9745003879421233,0.9599492991127345,18.225757598876953,34.256832122802734,0.1311031463786786,0.3317781822079269,0.0640286273026361,0.1434755569015189,0.04438097841187303,0.17846045474652783,,,0.005581243971020592,0.0031945473664174123,0.06844918627519997,0.026590513215134188
final_clean_v1_gru_v1_seed44,hierarchical_gru,GRU,44,6,3,14,0.9701405077809414,0.9055253351914638,0.9800659380109931,0.9583448569301138,18.8951473236084,39.559818267822266,0.10935293163278795,0.3469567432797963,0.055927098554263095,0.14570240082671912,0.03169862279936282,0.18906663200644808,,,0.004740126615708542,0.0036462454549369533,0.06794833161110607,0.03416584239208272
final_clean_v1_gru_v1_seed44,hierarchical_gru,GRU,44,7,3,14,0.9763152007607662,0.9149651282582355,0.9835281804035754,0.9584828793119777,18.945117950439453,40.42823791503906,0.08972738062523022,0.3599987393962302,0.04000566504969847,0.17180861513939558,0.030129424507661658,0.17683749693722867,,,0.0043185408602271136,0.003057082212762907,0.06109500212904403,0.033182192294459255
final_clean_v1_gru_v1_seed44,hierarchical_gru,GRU,44,8,3,14,0.976739587920398,0.9155553932553989,0.9846476365950365,0.9601545636242506,15.359951972961426,39.07333755493164,0.09052303874371004,0.42667553295528443,0.040955270450274084,0.16196394847072174,0.03165881921475364,0.25457432192852786,,,0.004283365947912236,0.0024261436109164996,0.0545023310991987,0.03084447928371706
final_clean_v1_gru_v1_seed44,hierarchical_gru,GRU,44,9,3,14,0.9823163570537795,0.9120707838352268,0.9883996417629834,0.955670920266003,15.476812362670898,31.91322898864746,0.06714742578180512,0.45626423842717095,0.029167345543079752,0.19611038505942296,0.02051004872743758,0.25217746288590853,,,0.0040369013542616225,0.002474207054807006,0.0537325206087799,0.02200873865097362
final_clean_v1_gru_v1_seed44,hierarchical_gru,GRU,44,10,3,14,0.985769888297833,0.9167283060195172,0.9904285261462367,0.9567142295175768,16.917280197143555,44.936859130859375,0.06374039489208413,0.4266514383465229,0.02882364254202843,0.19088679763571495,0.018581629866820663,0.2226283531008367,,,0.003695043278496601,0.0028365800670664093,0.050560315245485515,0.0411988286068663
final_clean_v1_gru_v1_seed44,hierarchical_gru,GRU,44,11,3,14,0.9874059185343539,0.9120519080330589,0.9904322889747227,0.9595732479374975,17.275827407836914,35.674861907958984,0.04866091266833449,0.4319504595585905,0.02624770125421969,0.17919959923764445,0.005730698509387234,0.24339875388944524,,,0.0039033507339599673,0.0028681015204970856,0.051116647697040274,0.025936033759665276
final_clean_v1_gru_v1_seed44,hierarchical_gru,GRU,44,12,3,14,0.988632557776187,0.9026986671132216,0.9927737976534612,0.9585169491525424,18.10491180419922,40.66792678833008,0.046870218314730726,0.5504878831605831,0.019859394532964876,0.20172171698496705,0.012620616832725475,0.3375280392337682,,,0.003395522803013178,0.0030009368368025336,0.04397873709972068,0.03294877072663179
final_clean_v1_gru_v1_seed44,hierarchical_gru,GRU,44,13,3,14,0.9878552154866203,0.8992967717329404,0.9916536988928433,0.9528020219825908,14.851448059082031,42.3173942565918,0.04832380224676374,0.607852906728624,0.02176771453680835,0.2558645251453819,0.012391094055195877,0.34075407331179164,,,0.003400112563114934,0.0023514692126939607,0.043059523924017656,0.03553135574994875
final_clean_v1_gru_v1_seed44,hierarchical_gru,GRU,44,14,3,14,0.989039682460431,0.9063861791198482,0.9921590229098366,0.9517015972020333,13.90023422241211,36.06317138671875,0.05262463289601002,0.518088734627221,0.02321560788730722,0.2287746571104695,0.015526354843947503,0.2804570833160958,,,0.003453912102205288,0.002144747688102403,0.04171503215428148,0.026849017337164178
final_clean_v1_gru_v1_seed44,hierarchical_gru,GRU,44,15,3,14,0.9907466747029772,0.9036119089599918,0.9929810232192912,0.9567519051457516,17.17437171936035,42.96572494506836,0.039841426344084045,0.607174393356859,0.019304358003164743,0.2145598605468503,0.006706503095487352,0.3794999718709014,,,0.003209172299995702,0.0030767225876583587,0.04248557174978805,0.04015134966799191
final_clean_v1_gru_v1_seed44,hierarchical_gru,GRU,44,16,3,14,0.9910084449130977,0.9131570300541186,0.9933827294413169,0.9578016223340735,18.04433250427246,54.16370391845703,0.0354051439749751,0.5140296404645264,0.018268592930501128,0.22843815424773847,0.005357095644996725,0.2671392935215598,,,0.0027625090662361483,0.003273211789616783,0.036067784441439515,0.06071590072575158
final_clean_v1_gru_v1_seed44,hierarchical_gru,GRU,44,17,3,14,0.9908347971429367,0.9137021004311833,0.9942993404399465,0.9541279149677006,16.980419158935547,47.85575866699219,0.04143591294693099,0.5778707078675548,0.014207467229202941,0.27218961273561604,0.014635150322388421,0.29030532802701614,,,0.002916429735466963,0.0030167671502567828,0.0387074639179008,0.04943601649054991
final_clean_v1_gru_v1_seed44,hierarchical_gru,GRU,44,18,3,14,0.9928867518873679,0.9070853676135725,0.9950129026059098,0.9600527073427998,15.300943374633789,36.41615676879883,0.03742395388191558,0.5943626310536823,0.015295456065810528,0.2214580625295497,0.010382605327391322,0.3628176694988769,,,0.002893374445267575,0.0025218427597012904,0.03541007163423947,0.030260230921807567
final_clean_v1_gru_v1_seed44,hierarchical_gru,GRU,44,19,3,14,0.9928412130371823,0.9051716031296119,0.9956212725340645,0.9539461395955809,16.119592666625977,50.276123046875,0.03767579861539185,0.5612804794132172,0.01578331498035832,0.247204673834783,0.010320247052825459,0.29903193507641773,,,0.0027907091811378744,0.0027414771819686784,0.03512610928508461,0.0492095638432407
final_clean_v1_gru_v1_seed44,hierarchical_gru,GRU,44,20,3,14,0.9937747464803084,0.9130059766612639,0.9957233840227866,0.9616036722420436,16.389925003051758,42.77920913696289,0.03329254716241721,0.5258049309197982,0.01360628476656845,0.23368865600441374,0.008925046857158486,0.2794916853749762,,,0.002612846144979057,0.0028636362091804457,0.03259347743455201,0.039043810784018466
final_clean_v1_residual_v2_seed42,hierarchical_residual_pose_transformer_v2,Residual Transformer v2,42,1,2,2,0.8100049643789576,0.9169761311249339,0.8843907689465148,0.9596071339928376,8.048660278320312,23.417022705078125,0.6586225535014628,0.19442402349419094,0.25725579283501593,0.11520685343670525,0.27650257201631806,0.07037602204530101,0.09837822685168877,0.003443507300939278,0.004720299546856247,0.0009566155443150949,0.08706265313181899,0.017764097975616875
final_clean_v1_residual_v2_seed42,hierarchical_residual_pose_transformer_v2,Residual Transformer v2,42,2,2,2,0.913770800481193,0.9196365033779726,0.942988025792953,0.9599839421918908,7.598879814147949,22.503761291503906,0.3114986928619727,0.21430604312834994,0.1441946143593976,0.12399403077558548,0.11071667589692524,0.0835614959484831,0.03498717429474099,0.0016457081619591918,0.004000920189244017,0.0009273457269825615,0.0703972341542325,0.01670983301301021
final_clean_v1_residual_v2_seed42,hierarchical_residual_pose_transformer_v2,Residual Transformer v2,42,3,2,2,0.9309928098191071,0.905341415915108,0.9563930172919408,0.94530145657919,10.672271728515625,29.531930923461914,0.23984084453205673,0.25170553287275005,0.10952965591412374,0.15933672992936668,0.09304216690056037,0.08294176546041854,0.01666019085559481,0.002436539842944642,0.0037186763509575132,0.0012347905316606297,0.0675606174002817,0.023022822245755897
final_clean_v1_residual_v2_seed42,hierarchical_residual_pose_transformer_v2,Residual Transformer v2,42,4,2,2,0.9467906917757927,0.9055037249685313,0.9660757891671838,0.9545031545031546,11.976921081542969,34.02699279785156,0.19291262439405954,0.33880565764099757,0.08384930979563657,0.1282193061909181,0.0767247168962917,0.2013893840838656,0.012595415641516365,0.0008744948398608747,0.003928289848809815,0.0014656497265345284,0.0632595718429633,0.027427297763227085
final_clean_v1_residual_v2_seed42,hierarchical_residual_pose_transformer_v2,Residual Transformer v2,42,5,2,2,0.9530237592917282,0.9046800323467629,0.970666448883115,0.9533882816403852,10.45055103302002,27.37379264831543,0.17806504276084223,0.3088080374764104,0.074456423617093,0.14611583395656322,0.06892336729747472,0.13756686621802924,0.014617984667747486,0.018219019195385044,0.003675560478856105,0.0012729507735847229,0.06556682592650208,0.022533490231061087
final_clean_v1_residual_v2_seed42,hierarchical_residual_pose_transformer_v2,Residual Transformer v2,42,6,2,2,0.9608871593701865,0.907723313734799,0.9753099236055158,0.9433390489448755,10.481688499450684,32.690887451171875,0.1360830482035745,0.2997330951956038,0.06320570231246987,0.1736068703969847,0.04516997879600823,0.11451617739697083,0.008079213877327747,0.0034336920697504475,0.003613787079498928,0.0012887180458035022,0.06405746591014043,0.027550549479201436
final_clean_v1_residual_v2_seed42,hierarchical_residual_pose_transformer_v2,Residual Transformer v2,42,7,2,2,0.970889516900324,0.9112716310936525,0.9802873024327496,0.950790578474594,10.698476791381836,28.494251251220703,0.11194116811053528,0.34279786962101105,0.051572395636939036,0.14845525350405556,0.03701246278052477,0.17453724809404644,0.004088838226624122,0.012152148568507723,0.0035766144537562254,0.001469196705979162,0.06276342950411054,0.024736093706451356
final_clean_v1_residual_v2_seed42,hierarchical_residual_pose_transformer_v2,Residual Transformer v2,42,8,2,2,0.9719774353165794,0.8987905518153335,0.9826255017964742,0.9423476446282903,8.749531745910645,26.315452575683594,0.11152654896156303,0.43579374936643944,0.04703830576582565,0.23952308133129918,0.03982934136001859,0.17924439411730678,0.005875200313110713,0.010329213449056494,0.0036431867186156233,0.0010726474998331728,0.06056206239490572,0.02249765726654524
final_clean_v1_residual_v2_seed42,hierarchical_residual_pose_transformer_v2,Residual Transformer v2,42,9,2,2,0.9765316602656147,0.9056191841604507,0.9851434008543473,0.95708257986739,9.631855010986328,28.778457641601562,0.11067991796371855,0.4623618309398288,0.04544533556081157,0.1809035907332535,0.03075748397959588,0.24775570070167013,0.01547056316168796,0.02638656124242646,0.0035159344531296354,0.0011561718051130551,0.06196240343475231,0.024639219469723424
final_clean_v1_residual_v2_seed43,hierarchical_residual_pose_transformer_v2,Residual Transformer v2,43,1,1,17,0.8202347782915167,0.9171091453341128,0.8913415559205047,0.9598794882005124,9.36392593383789,27.49750328063965,0.6357393439631073,0.23971400753362104,0.2555917058759111,0.11493348970751478,0.26364618732183953,0.08666233645635657,0.09024271706754543,0.03125641188879464,0.004340750082812331,0.0011417383915467586,0.08767193221451806,0.02288012737075665
final_clean_v1_residual_v2_seed43,hierarchical_residual_pose_transformer_v2,Residual Transformer v2,43,2,1,17,0.9171401271541194,0.9166644553942372,0.9461912451257283,0.9575343542302857,9.185495376586914,25.389997482299805,0.30229212561453916,0.2542265228694305,0.14475659186525525,0.14954125635787413,0.11190007277187394,0.08841702123234947,0.023186506516145376,0.010503170338779455,0.004212054527039184,0.0010027528353800466,0.07294759628534013,0.019049287727934176
final_clean_v1_residual_v2_seed43,hierarchical_residual_pose_transformer_v2,Residual Transformer v2,43,3,1,17,0.9361146280544222,0.9099409675252371,0.9616600866904097,0.9596658023624316,10.047021865844727,29.472150802612305,0.23418674754310106,0.24668040432048396,0.107780739641952,0.12187113483586083,0.09000796807333203,0.11511824932780915,0.016236984660223115,0.0031352287720827527,0.0037439754617244513,0.0010970187099051795,0.06566832392644843,0.02183509908250666
final_clean_v1_residual_v2_seed43,hierarchical_residual_pose_transformer_v2,Residual Transformer v2,43,4,1,17,0.9454300449292302,0.9034646473456426,0.9667994360135499,0.9498587203356041,9.378142356872559,30.038747787475586,0.19200602204487294,0.3459411619364151,0.08502794750837159,0.14705540123551536,0.07167876502173157,0.18802898010315922,0.01463032079747377,0.004077803765799867,0.003927809068496232,0.0010577544981060782,0.06696472115917865,0.022884900914505124
final_clean_v1_residual_v2_seed43,hierarchical_residual_pose_transformer_v2,Residual Transformer v2,43,5,1,17,0.958045958751574,0.90041418401641,0.9746069146682956,0.9600184113540011,11.182902336120605,36.45964813232422,0.16492236712431596,0.34822452041459784,0.06893505735469456,0.12932595462786725,0.06275072727476602,0.20048263575167116,0.013596884386336758,0.010062033942728834,0.0037544277302454816,0.0012281706533810524,0.06354108146587305,0.028502907063479403
final_clean_v1_residual_v2_seed43,hierarchical_residual_pose_transformer_v2,Residual Transformer v2,43,6,1,17,0.9648270132846141,0.8945600821958323,0.9778313308647819,0.960188174247564,9.928435325622559,32.36754608154297,0.14913916532982022,0.40875825246283576,0.06060233524132998,0.16000705251488917,0.05121655772492234,0.2410915798412004,0.01758841844079111,0.00033550602483956027,0.003745571529203734,0.0011789858300679562,0.06394513111572397,0.024580536410212517
final_clean_v1_residual_v2_seed43,hierarchical_residual_pose_transformer_v2,Residual Transformer v2,43,7,1,17,0.9723235239570021,0.8955132804405931,0.982296504113594,0.957588768954097,9.872316360473633,30.606855392456055,0.11036789306112274,0.4431669607839857,0.049744760252755274,0.1947880188245108,0.03713859417286118,0.23844205845749197,0.004371475069662504,0.003383112746470423,0.0037025908658726604,0.001112525226095126,0.061641890450065774,0.021764967386843637
final_clean_v1_residual_v2_seed43,hierarchical_residual_pose_transformer_v2,Residual Transformer v2,43,8,1,17,0.9730259340077753,0.8891604279398156,0.9832045139391052,0.9434146548224518,9.99686050415039,30.063316345214844,0.11409591573070593,0.5619549687906199,0.04668110628739955,0.2653374090047172,0.04023505115618779,0.2791044802471398,0.009397253646469246,0.010901441804086127,0.0034010405503099705,0.0011368293723665243,0.05752585704489978,0.021899252364944135
final_clean_v1_residual_v2_seed43,hierarchical_residual_pose_transformer_v2,Residual Transformer v2,43,9,1,17,0.9773385192032401,0.9060077471618514,0.9864564941169904,0.9570663570663571,8.713180541992188,26.747114181518555,0.11406645233099384,0.4766560836107731,0.044305905058766845,0.1859168490398458,0.04106121598099521,0.2827919644074898,0.009754838415701286,0.001838888326355053,0.003726286366792347,0.001091502048438997,0.060872828953766396,0.020067505264056047
final_clean_v1_residual_v2_seed43,hierarchical_residual_pose_transformer_v2,Residual Transformer v2,43,10,1,17,0.9818029172393897,0.8942633320614893,0.9880904735204565,0.954420849413887,9.583982467651367,31.16875457763672,0.08279957916280771,0.5806186249112996,0.031206195564542114,0.20999625621984055,0.028028798995905848,0.30984985753147903,0.00523889029089262,0.053649806910568386,0.0037297083198299234,0.0011371846656922052,0.05838394200540645,0.023942105235099525
final_clean_v1_residual_v2_seed43,hierarchical_residual_pose_transformer_v2,Residual Transformer v2,43,11,1,17,0.9782156479372529,0.8974594530216864,0.9881868435692251,0.957588768954097,9.030770301818848,31.470718383789062,0.09433771210991433,0.5549640014321865,0.03678250434950049,0.1875137704367132,0.033978586554482396,0.34479867407516657,0.00538391859132222,0.01529805994796009,0.00369005685397417,0.001083870617419182,0.058010583105205175,0.025078501344458864
final_clean_v1_residual_v2_seed43,hierarchical_residual_pose_transformer_v2,Residual Transformer v2,43,12,1,17,0.9819150711734493,0.8953225380846996,0.9888037424172287,0.9493310743347226,10.906067848205566,33.21320343017578,0.08223272933021905,0.580303737512265,0.03338368300612152,0.2337475131723425,0.029472271741618334,0.3271773848024314,0.0019627448681664695,0.011341648352533136,0.0033507596594376104,0.0013606024624875448,0.05625307862782639,0.026706315751653165
final_clean_v1_residual_v2_seed43,hierarchical_residual_pose_transformer_v2,Residual Transformer v2,43,13,1,17,0.9868749001789391,0.8953173049452471,0.9915513615572469,0.9538415659291978,8.669837951660156,28.33184051513672,0.07622556914877467,0.6940325177982102,0.027125230516288727,0.2298366472066391,0.022824672445089105,0.4276213493470899,0.009069326597259519,0.029827662852223318,0.003482487611241388,0.0011186774894927762,0.054895405807266276,0.02251274238057834
final_clean_v1_residual_v2_seed43,hierarchical_residual_pose_transformer_v2,Residual Transformer v2,43,14,1,17,0.9837362066361871,0.8840630177918101,0.9901262900126861,0.9552078891957019,10.322672843933105,31.29207420349121,0.07201849790079567,0.5895640248444514,0.030034910866776184,0.19353821615207575,0.022609788573077137,0.369415322485537,0.003098379330846218,0.019187002898695887,0.003247872336157367,0.0013475225921086218,0.05211018807995988,0.02430385139970375
final_clean_v1_residual_v2_seed43,hierarchical_residual_pose_transformer_v2,Residual Transformer v2,43,15,1,17,0.985668941695217,0.8958104853355526,0.99002253812053,0.956210641006763,10.80023193359375,35.83625030517578,0.07228818175952431,0.7002658421709741,0.029432709990624195,0.18404888377302445,0.01738776585528553,0.44163527708063455,0.009434891794219665,0.06601614860877955,0.0031793547072025705,0.0012189535742176563,0.05141383608390439,0.029386278191980506
final_clean_v1_residual_v2_seed43,hierarchical_residual_pose_transformer_v2,Residual Transformer v2,43,16,1,17,0.9869285503145063,0.8983853453799132,0.9923676863413569,0.9548242567789531,10.19234561920166,29.04265594482422,0.057842106797789096,0.6458846464186893,0.02374882801226646,0.20417197823342445,0.017889572934891528,0.418958548318407,0.00154924584690044,0.015303288043312031,0.002824217553105651,0.0014972419064958689,0.047320970620569,0.023814355389082005
final_clean_v1_residual_v2_seed43,hierarchical_residual_pose_transformer_v2,Residual Transformer v2,43,17,1,17,0.9885734134842918,0.8985829869668027,0.9937883168506498,0.9600527073427998,8.478972434997559,24.545682907104492,0.05309838096613917,0.6297552157721823,0.01963353566865482,0.18441178847629253,0.018553004976081974,0.4245181364420344,0.0005146444720198199,0.014161617802788382,0.0028816599390536013,0.0012736221628983913,0.046062142512171854,0.021560192718295314
final_clean_v1_residual_v2_seed43,hierarchical_residual_pose_transformer_v2,Residual Transformer v2,43,18,1,17,0.9884776253046647,0.8959591922638336,0.9919521896016912,0.9580602920785788,9.801361083984375,32.19929504394531,0.061517655416378214,0.7558294795982354,0.029166049124725108,0.19896884271037965,0.014661665476877578,0.5249721699550091,0.002499833838634755,0.023766183252266364,0.002998653503744118,0.0012717547861029743,0.04876581292990432,0.027402158311036016
final_clean_v1_residual_v2_seed43,hierarchical_residual_pose_transformer_v2,Residual Transformer v2,43,19,1,17,0.9877364449931876,0.89183875532171,0.9916536988928433,0.9521535387565296,10.483747482299805,32.71790313720703,0.058927340296222,0.7463966679257023,0.026808061711663674,0.20651270278108314,0.016396002613921257,0.5217235533291275,0.00121431394251738,0.009143609169361204,0.0026882638275822213,0.0016396950881504121,0.04728279437675648,0.029508442609637444
final_clean_v1_residual_v2_seed43,hierarchical_residual_pose_transformer_v2,Residual Transformer v2,43,20,1,17,0.98970694294291,0.8983001890613825,0.9924699428987787,0.9521535387565296,9.548195838928223,28.21332550048828,0.04515814526008616,0.8102180072532812,0.021066672607912947,0.2368901034220942,0.010466507627881127,0.5178536569631905,0.0005017038309208919,0.04810622507589305,0.002531652892575047,0.0014489367766015806,0.04236643332865839,0.023676434490230998
final_clean_v1_residual_v2_seed44,hierarchical_residual_pose_transformer_v2,Residual Transformer v2,44,1,2,8,0.8146312774100397,0.9102279007546658,0.8895692720251549,0.9568266904077067,7.851752758026123,24.313053131103516,0.649793341408318,0.2441295954049565,0.2573815790539928,0.11151217766122759,0.27180730960394306,0.12292802915908396,0.09555267282957129,0.0036462014395510778,0.00430405117302398,0.0009574842805640012,0.08299090179033325,0.020342808000610342
final_clean_v1_residual_v2_seed44,hierarchical_residual_pose_transformer_v2,Residual Transformer v2,44,2,2,8,0.9153191193629938,0.9304966149963558,0.9470870778354776,0.9625890433845268,9.02777099609375,27.318410873413086,0.30456636436609413,0.18434123324030743,0.14081282426573272,0.1040730950584735,0.11719925222991702,0.06943384624485459,0.022459742082267628,0.004745027495768487,0.004245431738681263,0.000996128916345437,0.07939645383675357,0.02037255185756034
final_clean_v1_residual_v2_seed44,hierarchical_residual_pose_transformer_v2,Residual Transformer v2,44,3,2,8,0.9310173881267622,0.9223036598663948,0.9573939762892442,0.9584142181745583,7.847589492797852,23.082826614379883,0.24525839669776553,0.23829828749356757,0.1111131904608741,0.14532256360741616,0.0971581952757699,0.07932312938698617,0.01444780529773171,0.008353787710737899,0.00423657566890373,0.0009085042884180439,0.0732105187168915,0.017561205363433276
final_clean_v1_residual_v2_seed44,hierarchical_residual_pose_transformer_v2,Residual Transformer v2,44,4,2,8,0.9496261545050505,0.9121175820847315,0.9685693176183807,0.9471164456818838,9.215530395507812,27.718124389648438,0.1870779060478982,0.2535029149951567,0.08360839856153153,0.15999083156748384,0.06814181278929801,0.08169569282875143,0.013425132674689448,0.0059298020820668694,0.004013826325582442,0.000995641703671676,0.07155494097248263,0.01956379004488034
final_clean_v1_residual_v2_seed44,hierarchical_residual_pose_transformer_v2,Residual Transformer v2,44,5,2,8,0.9568364938716933,0.9051271102710242,0.9732674079652986,0.9528122765461395,8.144777297973633,25.129423141479492,0.16560633264281094,0.5022457352101161,0.06953399770101668,0.2030108407427958,0.06012010140422224,0.24873343822546953,0.015934367422720645,0.045339374492868956,0.0038928186457338415,0.0008996771814184155,0.06450019046153775,0.01704959075349117
