platform,measurement,latency_ms
tcml_compute_cpu,offline_window,1.597023
tcml_compute_cpu,offline_window,1.688873
tcml_compute_cpu,offline_window,1.735643
tcml_compute_cpu,offline_window,1.927186
tcml_compute_cpu,offline_window,1.900368
tcml_compute_cpu,offline_window,1.9348
tcml_compute_cpu,offline_window,1.762639
tcml_compute_cpu,offline_window,1.885007
tcml_compute_cpu,offline_window,1.980213
tcml_compute_cpu,offline_window,1.976091
tcml_compute_cpu,offline_window,1.976962
tcml_compute_cpu,offline_window,1.942153
tcml_compute_cpu,offline_window,1.942565
tcml_compute_cpu,offline_window,1.909514
tcml_compute_cpu,offline_window,1.805938
tcml_compute_cpu,offline_window,1.748068
tcml_compute_cpu,offline_window,1.770806
tcml_compute_cpu,offline_window,1.70514
tcml_compute_cpu,offline_window,1.789124
tcml_compute_cpu,offline_window,1.774477
tcml_compute_cpu,offline_window,1.83922
tcml_compute_cpu,offline_window,1.725676
tcml_compute_cpu,offline_window,1.798753
tcml_compute_cpu,offline_window,1.819449
tcml_compute_cpu,offline_window,1.851284
tcml_compute_cpu,offline_window,1.963985
tcml_compute_cpu,offline_window,1.873908
tcml_compute_cpu,offline_window,1.744676
tcml_compute_cpu,offline_window,1.543912
tcml_compute_cpu,offline_window,1.849732
tcml_compute_cpu,offline_window,1.764966
tcml_compute_cpu,offline_window,1.829146
tcml_compute_cpu,offline_window,1.683465
tcml_compute_cpu,offline_window,1.606781
tcml_compute_cpu,offline_window,1.709853
tcml_compute_cpu,offline_window,1.610056
tcml_compute_cpu,offline_window,1.836683
tcml_compute_cpu,offline_window,1.706526
tcml_compute_cpu,offline_window,1.787522
tcml_compute_cpu,offline_window,1.58594
tcml_compute_cpu,offline_window,1.602294
tcml_compute_cpu,offline_window,1.768685
tcml_compute_cpu,offline_window,1.765608
tcml_compute_cpu,offline_window,1.807419
tcml_compute_cpu,offline_window,1.769406
tcml_compute_cpu,offline_window,1.779223
tcml_compute_cpu,offline_window,1.56462
tcml_compute_cpu,offline_window,1.654619
tcml_compute_cpu,offline_window,1.765918
tcml_compute_cpu,offline_window,1.76148
tcml_compute_cpu,offline_window,1.772169
tcml_compute_cpu,offline_window,1.626735
tcml_compute_cpu,offline_window,1.683785
tcml_compute_cpu,offline_window,1.763209
tcml_compute_cpu,offline_window,1.901344
tcml_compute_cpu,offline_window,1.764649
tcml_compute_cpu,offline_window,1.547158
tcml_compute_cpu,offline_window,1.73034
tcml_compute_cpu,offline_window,1.609747
tcml_compute_cpu,offline_window,1.840569
tcml_compute_cpu,offline_window,1.872109
tcml_compute_cpu,offline_window,1.77728
tcml_compute_cpu,offline_window,1.610872
tcml_compute_cpu,offline_window,1.636
tcml_compute_cpu,offline_window,1.661139
tcml_compute_cpu,offline_window,1.749149
tcml_compute_cpu,offline_window,1.775622
tcml_compute_cpu,offline_window,1.74841
tcml_compute_cpu,offline_window,1.639091
tcml_compute_cpu,offline_window,1.763975
tcml_compute_cpu,offline_window,1.580849
tcml_compute_cpu,offline_window,1.791712
tcml_compute_cpu,offline_window,1.693056
tcml_compute_cpu,offline_window,1.785806
tcml_compute_cpu,offline_window,1.768733
tcml_compute_cpu,offline_window,1.79308
tcml_compute_cpu,offline_window,1.666321
tcml_compute_cpu,offline_window,1.839673
tcml_compute_cpu,offline_window,1.856876
tcml_compute_cpu,offline_window,1.764706
tcml_compute_cpu,offline_window,1.730212
tcml_compute_cpu,offline_window,1.550392
tcml_compute_cpu,offline_window,1.689092
tcml_compute_cpu,offline_window,1.767147
tcml_compute_cpu,offline_window,1.720589
tcml_compute_cpu,offline_window,1.659757
tcml_compute_cpu,offline_window,1.537743
tcml_compute_cpu,offline_window,1.728887
tcml_compute_cpu,offline_window,1.631246
tcml_compute_cpu,offline_window,1.860838
tcml_compute_cpu,offline_window,1.801087
tcml_compute_cpu,offline_window,1.761283
tcml_compute_cpu,offline_window,1.89125
tcml_compute_cpu,offline_window,1.798816
tcml_compute_cpu,offline_window,1.806473
tcml_compute_cpu,offline_window,1.731712
tcml_compute_cpu,offline_window,1.730408
tcml_compute_cpu,offline_window,1.754959
tcml_compute_cpu,offline_window,1.780657
tcml_compute_cpu,offline_window,1.819458
tcml_compute_cpu,offline_window,1.953766
tcml_compute_cpu,offline_window,1.904315
tcml_compute_cpu,offline_window,1.779837
tcml_compute_cpu,offline_window,1.658324
tcml_compute_cpu,offline_window,1.546932
tcml_compute_cpu,offline_window,1.727792
tcml_compute_cpu,offline_window,1.903529
tcml_compute_cpu,offline_window,1.89395
tcml_compute_cpu,offline_window,1.722241
tcml_compute_cpu,offline_window,1.630619
tcml_compute_cpu,offline_window,1.643259
tcml_compute_cpu,offline_window,1.760982
tcml_compute_cpu,offline_window,1.872554
tcml_compute_cpu,offline_window,1.698883
tcml_compute_cpu,offline_window,1.757603
tcml_compute_cpu,offline_window,1.542607
tcml_compute_cpu,offline_window,1.617639
tcml_compute_cpu,offline_window,1.764211
tcml_compute_cpu,offline_window,1.764368
tcml_compute_cpu,offline_window,1.962833
tcml_compute_cpu,offline_window,1.559514
tcml_compute_cpu,offline_window,1.73088
tcml_compute_cpu,offline_window,1.660247
tcml_compute_cpu,offline_window,1.848426
tcml_compute_cpu,offline_window,1.808567
tcml_compute_cpu,offline_window,1.780474
tcml_compute_cpu,offline_window,1.77414
tcml_compute_cpu,offline_window,1.565401
tcml_compute_cpu,offline_window,1.745753
tcml_compute_cpu,offline_window,1.771924
tcml_compute_cpu,offline_window,1.798655
tcml_compute_cpu,offline_window,1.766565
tcml_compute_cpu,offline_window,1.797656
tcml_compute_cpu,offline_window,1.636992
tcml_compute_cpu,offline_window,1.658629
tcml_compute_cpu,offline_window,1.910372
tcml_compute_cpu,offline_window,1.76189
tcml_compute_cpu,offline_window,1.778348
tcml_compute_cpu,offline_window,1.549083
tcml_compute_cpu,offline_window,1.641383
tcml_compute_cpu,offline_window,1.774693
tcml_compute_cpu,offline_window,1.778663
tcml_compute_cpu,offline_window,1.773157
tcml_compute_cpu,offline_window,1.595846
tcml_compute_cpu,offline_window,1.71569
tcml_compute_cpu,offline_window,1.588605
tcml_compute_cpu,offline_window,1.707963
tcml_compute_cpu,offline_window,1.769105
tcml_compute_cpu,offline_window,1.671045
tcml_compute_cpu,offline_window,1.778403
tcml_compute_cpu,offline_window,1.576237
tcml_compute_cpu,offline_window,1.689876
tcml_compute_cpu,offline_window,1.750363
tcml_compute_cpu,offline_window,1.779781
tcml_compute_cpu,offline_window,1.773954
tcml_compute_cpu,offline_window,1.570933
tcml_compute_cpu,offline_window,1.724417
tcml_compute_cpu,offline_window,1.546537
tcml_compute_cpu,offline_window,1.867181
tcml_compute_cpu,offline_window,1.847359
tcml_compute_cpu,offline_window,1.736228
tcml_compute_cpu,offline_window,1.633513
tcml_compute_cpu,offline_window,1.555315
tcml_compute_cpu,offline_window,1.733916
tcml_compute_cpu,offline_window,1.749827
tcml_compute_cpu,offline_window,1.777505
tcml_compute_cpu,offline_window,1.750583
tcml_compute_cpu,offline_window,1.625459
tcml_compute_cpu,offline_window,1.649284
tcml_compute_cpu,offline_window,1.725666
tcml_compute_cpu,offline_window,1.90536
tcml_compute_cpu,offline_window,1.688109
tcml_compute_cpu,offline_window,1.788616
tcml_compute_cpu,offline_window,1.545906
tcml_compute_cpu,offline_window,1.615034
tcml_compute_cpu,offline_window,1.769566
tcml_compute_cpu,offline_window,1.775265
tcml_compute_cpu,offline_window,1.78514
tcml_compute_cpu,offline_window,1.703389
tcml_compute_cpu,offline_window,1.718279
tcml_compute_cpu,offline_window,1.577213
tcml_compute_cpu,offline_window,1.622215
tcml_compute_cpu,offline_window,1.771248
tcml_compute_cpu,offline_window,1.674874
tcml_compute_cpu,offline_window,1.795765
tcml_compute_cpu,offline_window,1.680106
tcml_compute_cpu,offline_window,1.685307
tcml_compute_cpu,offline_window,1.653462
tcml_compute_cpu,offline_window,1.774112
tcml_compute_cpu,offline_window,1.769509
tcml_compute_cpu,offline_window,1.772417
tcml_compute_cpu,offline_window,1.733805
tcml_compute_cpu,offline_window,1.546841
tcml_compute_cpu,offline_window,1.867565
tcml_compute_cpu,offline_window,1.898981
tcml_compute_cpu,offline_window,1.778002
tcml_compute_cpu,offline_window,1.619655
tcml_compute_cpu,offline_window,1.548293
tcml_compute_cpu,offline_window,1.730431
tcml_compute_cpu,offline_window,1.784714
tcml_compute_cpu,offline_window,1.771912
tcml_compute_cpu,offline_window,1.694504
tcml_compute_cpu,offline_window,1.714221
tcml_compute_cpu,offline_window,1.756094
tcml_compute_cpu,offline_window,1.544539
tcml_compute_cpu,offline_window,1.797509
tcml_compute_cpu,offline_window,1.773907
tcml_compute_cpu,offline_window,1.752785
tcml_compute_cpu,offline_window,1.639826
tcml_compute_cpu,offline_window,1.653343
tcml_compute_cpu,offline_window,1.637701
tcml_compute_cpu,offline_window,1.720238
tcml_compute_cpu,offline_window,1.776104
tcml_compute_cpu,offline_window,1.703779
tcml_compute_cpu,offline_window,1.744294
tcml_compute_cpu,offline_window,1.559253
tcml_compute_cpu,offline_window,1.641102
tcml_compute_cpu,offline_window,1.773078
tcml_compute_cpu,offline_window,1.763964
tcml_compute_cpu,offline_window,1.778533
tcml_compute_cpu,offline_window,1.543191
tcml_compute_cpu,offline_window,1.68416
tcml_compute_cpu,offline_window,1.639067
tcml_compute_cpu,offline_window,1.816122
tcml_compute_cpu,offline_window,1.824646
tcml_compute_cpu,offline_window,1.752383
tcml_compute_cpu,offline_window,1.72601
tcml_compute_cpu,offline_window,1.582038
tcml_compute_cpu,offline_window,1.832102
tcml_compute_cpu,offline_window,1.816303
tcml_compute_cpu,offline_window,1.781002
tcml_compute_cpu,offline_window,1.687729
tcml_compute_cpu,offline_window,1.558076
tcml_compute_cpu,offline_window,1.787831
tcml_compute_cpu,offline_window,1.773783
tcml_compute_cpu,offline_window,1.782313
tcml_compute_cpu,offline_window,1.719258
tcml_compute_cpu,offline_window,1.805892
tcml_compute_cpu,offline_window,1.608085
tcml_compute_cpu,offline_window,1.565357
tcml_compute_cpu,offline_window,1.76772
tcml_compute_cpu,offline_window,1.773559
tcml_compute_cpu,offline_window,1.778841
tcml_compute_cpu,offline_window,1.653823
tcml_compute_cpu,offline_window,1.65598
tcml_compute_cpu,offline_window,1.627275
tcml_compute_cpu,offline_window,1.635415
tcml_compute_cpu,offline_window,1.800362
tcml_compute_cpu,offline_window,1.782727
tcml_compute_cpu,offline_window,1.780068
tcml_compute_cpu,offline_window,1.540904
tcml_compute_cpu,offline_window,1.706371
tcml_compute_cpu,offline_window,1.765816
tcml_compute_cpu,offline_window,1.825834
tcml_compute_cpu,offline_window,1.7714
tcml_compute_cpu,offline_window,1.584663
tcml_compute_cpu,offline_window,1.73071
tcml_compute_cpu,offline_window,1.643041
tcml_compute_cpu,offline_window,1.778637
tcml_compute_cpu,offline_window,1.770238
tcml_compute_cpu,offline_window,1.74817
tcml_compute_cpu,offline_window,1.702499
tcml_compute_cpu,offline_window,1.54413
tcml_compute_cpu,offline_window,1.720974
tcml_compute_cpu,offline_window,1.768565
tcml_compute_cpu,offline_window,1.775406
tcml_compute_cpu,offline_window,1.802906
tcml_compute_cpu,offline_window,1.583446
tcml_compute_cpu,offline_window,1.724818
tcml_compute_cpu,offline_window,1.54823
tcml_compute_cpu,offline_window,1.738478
tcml_compute_cpu,offline_window,1.772179
tcml_compute_cpu,offline_window,1.746366
tcml_compute_cpu,offline_window,1.621507
tcml_compute_cpu,offline_window,1.605602
tcml_compute_cpu,offline_window,1.77628
tcml_compute_cpu,offline_window,1.761813
tcml_compute_cpu,offline_window,1.787133
tcml_compute_cpu,offline_window,1.713561
tcml_compute_cpu,offline_window,1.64476
tcml_compute_cpu,offline_window,1.630396
tcml_compute_cpu,offline_window,1.731943
tcml_compute_cpu,offline_window,1.802008
tcml_compute_cpu,offline_window,1.7326
tcml_compute_cpu,offline_window,1.78557
tcml_compute_cpu,offline_window,1.54346
tcml_compute_cpu,offline_window,1.671241
tcml_compute_cpu,offline_window,1.771466
tcml_compute_cpu,offline_window,1.779257
tcml_compute_cpu,offline_window,1.737886
tcml_compute_cpu,offline_window,1.708889
tcml_compute_cpu,offline_window,1.746216
tcml_compute_cpu,offline_window,1.769692
tcml_compute_cpu,offline_window,1.777454
tcml_compute_cpu,offline_window,1.767453
tcml_compute_cpu,offline_window,1.757223
tcml_compute_cpu,offline_window,1.670109
tcml_compute_cpu,offline_window,1.554175
tcml_compute_cpu,offline_window,1.734438
tcml_compute_cpu,offline_window,1.703757
tcml_compute_cpu,offline_window,1.82197
tcml_compute_cpu,offline_window,1.771318
tcml_compute_cpu,offline_window,1.686027
tcml_compute_cpu,offline_window,1.671313
tcml_compute_cpu,offline_window,1.547267
tcml_compute_cpu,offline_window,1.79741
tcml_compute_cpu,offline_window,1.783989
tcml_compute_cpu,offline_window,1.773299
tcml_compute_cpu,offline_window,1.600221
tcml_compute_cpu,offline_window,1.62397
tcml_compute_cpu,offline_window,1.774791
tcml_compute_cpu,offline_window,1.769349
tcml_compute_cpu,offline_window,1.778417
tcml_compute_cpu,offline_window,1.751286
tcml_compute_cpu,offline_window,1.716153
tcml_compute_cpu,offline_window,1.580016
tcml_compute_cpu,offline_window,1.728271
tcml_compute_cpu,offline_window,1.76437
tcml_compute_cpu,offline_window,1.763406
tcml_compute_cpu,offline_window,1.773587
tcml_compute_cpu,offline_window,1.544331
tcml_compute_cpu,offline_window,1.667026
tcml_compute_cpu,offline_window,1.606241
tcml_compute_cpu,offline_window,1.732436
tcml_compute_cpu,offline_window,1.83927
tcml_compute_cpu,offline_window,1.916547
tcml_compute_cpu,offline_window,1.915769
tcml_compute_cpu,offline_window,1.772832
tcml_compute_cuda,model_forward,1.600912
tcml_compute_cuda,model_forward,1.601822
tcml_compute_cuda,model_forward,1.586087
tcml_compute_cuda,model_forward,1.586858
tcml_compute_cuda,model_forward,1.59568
tcml_compute_cuda,model_forward,1.587361
tcml_compute_cuda,model_forward,1.597925
tcml_compute_cuda,model_forward,1.589553
tcml_compute_cuda,model_forward,1.588261
tcml_compute_cuda,model_forward,1.619754
tcml_compute_cuda,model_forward,1.587083
tcml_compute_cuda,model_forward,1.602406
tcml_compute_cuda,model_forward,1.588594
tcml_compute_cuda,model_forward,1.585
tcml_compute_cuda,model_forward,1.60076
tcml_compute_cuda,model_forward,1.591343
tcml_compute_cuda,model_forward,1.599182
tcml_compute_cuda,model_forward,1.588105
tcml_compute_cuda,model_forward,1.587988
tcml_compute_cuda,model_forward,1.594275
tcml_compute_cuda,model_forward,1.584249
tcml_compute_cuda,model_forward,1.595963
tcml_compute_cuda,model_forward,1.583738
tcml_compute_cuda,model_forward,1.583644
tcml_compute_cuda,model_forward,1.594478
tcml_compute_cuda,model_forward,1.585389
tcml_compute_cuda,model_forward,1.600604
tcml_compute_cuda,model_forward,1.584863
tcml_compute_cuda,model_forward,1.588665
tcml_compute_cuda,model_forward,1.593245
tcml_compute_cuda,model_forward,1.579303
tcml_compute_cuda,model_forward,1.588434
tcml_compute_cuda,model_forward,1.583122
tcml_compute_cuda,model_forward,1.585933
tcml_compute_cuda,model_forward,1.641712
tcml_compute_cuda,model_forward,1.585756
tcml_compute_cuda,model_forward,1.601595
tcml_compute_cuda,model_forward,1.583251
tcml_compute_cuda,model_forward,1.596171
tcml_compute_cuda,model_forward,1.580219
tcml_compute_cuda,model_forward,1.585087
tcml_compute_cuda,model_forward,1.593161
tcml_compute_cuda,model_forward,1.585407
tcml_compute_cuda,model_forward,1.596582
tcml_compute_cuda,model_forward,1.590269
tcml_compute_cuda,model_forward,1.584205
tcml_compute_cuda,model_forward,1.588628
tcml_compute_cuda,model_forward,1.5819
tcml_compute_cuda,model_forward,1.593811
tcml_compute_cuda,model_forward,1.587081
tcml_compute_cuda,model_forward,1.582439
tcml_compute_cuda,model_forward,1.593129
tcml_compute_cuda,model_forward,1.585197
tcml_compute_cuda,model_forward,1.593637
tcml_compute_cuda,model_forward,1.583269
tcml_compute_cuda,model_forward,1.58378
tcml_compute_cuda,model_forward,1.595552
tcml_compute_cuda,model_forward,1.583926
tcml_compute_cuda,model_forward,1.591017
tcml_compute_cuda,model_forward,1.583585
tcml_compute_cuda,model_forward,1.58574
tcml_compute_cuda,model_forward,1.58942
tcml_compute_cuda,model_forward,1.581178
tcml_compute_cuda,model_forward,1.595161
tcml_compute_cuda,model_forward,1.585385
tcml_compute_cuda,model_forward,1.584253
tcml_compute_cuda,model_forward,1.59802
tcml_compute_cuda,model_forward,1.582659
tcml_compute_cuda,model_forward,1.590029
tcml_compute_cuda,model_forward,1.584033
tcml_compute_cuda,model_forward,1.587757
tcml_compute_cuda,model_forward,1.590476
tcml_compute_cuda,model_forward,1.58374
tcml_compute_cuda,model_forward,1.587088
tcml_compute_cuda,model_forward,1.583964
tcml_compute_cuda,model_forward,1.582369
tcml_compute_cuda,model_forward,1.843785
tcml_compute_cuda,model_forward,1.600313
tcml_compute_cuda,model_forward,1.592573
tcml_compute_cuda,model_forward,1.582154
tcml_compute_cuda,model_forward,1.585193
tcml_compute_cuda,model_forward,1.597428
tcml_compute_cuda,model_forward,1.583735
tcml_compute_cuda,model_forward,1.59289
tcml_compute_cuda,model_forward,1.587162
tcml_compute_cuda,model_forward,1.585109
tcml_compute_cuda,model_forward,1.589074
tcml_compute_cuda,model_forward,1.583675
tcml_compute_cuda,model_forward,1.593719
tcml_compute_cuda,model_forward,1.584588
tcml_compute_cuda,model_forward,1.578965
tcml_compute_cuda,model_forward,1.592945
tcml_compute_cuda,model_forward,1.588871
tcml_compute_cuda,model_forward,1.595043
tcml_compute_cuda,model_forward,1.586921
tcml_compute_cuda,model_forward,1.587724
tcml_compute_cuda,model_forward,1.594061
tcml_compute_cuda,model_forward,1.585813
tcml_compute_cuda,model_forward,1.593975
tcml_compute_cuda,model_forward,1.585297
tcml_compute_cuda,model_forward,1.590136
tcml_compute_cuda,model_forward,1.596701
tcml_compute_cuda,model_forward,1.588229
tcml_compute_cuda,model_forward,1.634074
tcml_compute_cuda,model_forward,1.636209
tcml_compute_cuda,model_forward,1.581718
tcml_compute_cuda,model_forward,1.596398
tcml_compute_cuda,model_forward,1.587776
tcml_compute_cuda,model_forward,1.590951
tcml_compute_cuda,model_forward,1.587744
tcml_compute_cuda,model_forward,1.615293
tcml_compute_cuda,model_forward,1.604457
tcml_compute_cuda,model_forward,1.587666
tcml_compute_cuda,model_forward,1.603449
tcml_compute_cuda,model_forward,1.591069
tcml_compute_cuda,model_forward,1.582673
tcml_compute_cuda,model_forward,1.60289
tcml_compute_cuda,model_forward,1.592127
tcml_compute_cuda,model_forward,1.600194
tcml_compute_cuda,model_forward,1.584934
tcml_compute_cuda,model_forward,1.590541
tcml_compute_cuda,model_forward,1.592045
tcml_compute_cuda,model_forward,1.584349
tcml_compute_cuda,model_forward,1.595302
tcml_compute_cuda,model_forward,1.587389
tcml_compute_cuda,model_forward,1.586422
tcml_compute_cuda,model_forward,1.595468
tcml_compute_cuda,model_forward,1.580805
tcml_compute_cuda,model_forward,1.643158
tcml_compute_cuda,model_forward,1.603902
tcml_compute_cuda,model_forward,1.580772
tcml_compute_cuda,model_forward,1.603131
tcml_compute_cuda,model_forward,1.580464
tcml_compute_cuda,model_forward,1.592146
tcml_compute_cuda,model_forward,1.590697
tcml_compute_cuda,model_forward,1.623336
tcml_compute_cuda,model_forward,1.587183
tcml_compute_cuda,model_forward,1.581876
tcml_compute_cuda,model_forward,1.59159
tcml_compute_cuda,model_forward,1.581813
tcml_compute_cuda,model_forward,1.589057
tcml_compute_cuda,model_forward,1.617969
tcml_compute_cuda,model_forward,1.580924
tcml_compute_cuda,model_forward,1.592466
tcml_compute_cuda,model_forward,1.578832
tcml_compute_cuda,model_forward,1.592608
tcml_compute_cuda,model_forward,1.582748
tcml_compute_cuda,model_forward,1.584788
tcml_compute_cuda,model_forward,1.593531
tcml_compute_cuda,model_forward,1.581583
tcml_compute_cuda,model_forward,1.58612
tcml_compute_cuda,model_forward,1.581814
tcml_compute_cuda,model_forward,1.579764
tcml_compute_cuda,model_forward,1.593842
tcml_compute_cuda,model_forward,1.611068
tcml_compute_cuda,model_forward,1.602922
tcml_compute_cuda,model_forward,1.586646
tcml_compute_cuda,model_forward,1.584598
tcml_compute_cuda,model_forward,1.591168
tcml_compute_cuda,model_forward,1.583404
tcml_compute_cuda,model_forward,1.59362
tcml_compute_cuda,model_forward,1.581908
tcml_compute_cuda,model_forward,1.5821
tcml_compute_cuda,model_forward,1.586084
tcml_compute_cuda,model_forward,1.579192
tcml_compute_cuda,model_forward,1.587301
tcml_compute_cuda,model_forward,1.580118
tcml_compute_cuda,model_forward,1.577216
tcml_compute_cuda,model_forward,1.588888
tcml_compute_cuda,model_forward,1.586146
tcml_compute_cuda,model_forward,1.588887
tcml_compute_cuda,model_forward,1.5857
tcml_compute_cuda,model_forward,1.584913
tcml_compute_cuda,model_forward,1.594154
tcml_compute_cuda,model_forward,1.585747
tcml_compute_cuda,model_forward,1.592974
tcml_compute_cuda,model_forward,1.583828
tcml_compute_cuda,model_forward,1.590342
tcml_compute_cuda,model_forward,1.590259
tcml_compute_cuda,model_forward,1.583025
tcml_compute_cuda,model_forward,1.590827
tcml_compute_cuda,model_forward,1.586956
tcml_compute_cuda,model_forward,1.586474
tcml_compute_cuda,model_forward,1.59245
tcml_compute_cuda,model_forward,1.585726
tcml_compute_cuda,model_forward,1.590235
tcml_compute_cuda,model_forward,1.581962
tcml_compute_cuda,model_forward,1.587374
tcml_compute_cuda,model_forward,1.592232
tcml_compute_cuda,model_forward,1.586868
tcml_compute_cuda,model_forward,1.597527
tcml_compute_cuda,model_forward,1.584937
tcml_compute_cuda,model_forward,1.581902
tcml_compute_cuda,model_forward,1.595771
tcml_compute_cuda,model_forward,1.584083
tcml_compute_cuda,model_forward,1.594644
tcml_compute_cuda,model_forward,1.584356
tcml_compute_cuda,model_forward,1.586417
tcml_compute_cuda,model_forward,1.597268
tcml_compute_cuda,model_forward,1.583132
tcml_compute_cuda,model_forward,1.587949
tcml_compute_cuda,model_forward,1.583717
tcml_compute_cuda,model_forward,1.582468
tcml_compute_cuda,model_forward,1.616137
tcml_compute_cuda,model_forward,1.585937
tcml_compute_cuda,model_forward,1.59293
tcml_compute_cuda,model_forward,1.581914
tcml_compute_cuda,model_forward,1.587233
tcml_compute_cuda,model_forward,1.594672
tcml_compute_cuda,model_forward,1.586306
tcml_compute_cuda,model_forward,1.593991
tcml_compute_cuda,model_forward,1.60979
tcml_compute_cuda,model_forward,1.57938
tcml_compute_cuda,model_forward,1.594351
tcml_compute_cuda,model_forward,1.585742
tcml_compute_cuda,model_forward,1.594679
tcml_compute_cuda,model_forward,1.578364
tcml_compute_cuda,model_forward,1.583566
tcml_compute_cuda,model_forward,1.592424
tcml_compute_cuda,model_forward,1.584622
tcml_compute_cuda,model_forward,1.58805
tcml_compute_cuda,model_forward,1.583151
tcml_compute_cuda,model_forward,1.585684
tcml_compute_cuda,model_forward,1.620221
tcml_compute_cuda,model_forward,1.582373
tcml_compute_cuda,model_forward,1.596399
tcml_compute_cuda,model_forward,1.587687
tcml_compute_cuda,model_forward,1.582683
tcml_compute_cuda,model_forward,1.583045
tcml_compute_cuda,model_forward,1.57736
tcml_compute_cuda,model_forward,1.593188
tcml_compute_cuda,model_forward,1.582813
tcml_compute_cuda,model_forward,1.594885
tcml_compute_cuda,model_forward,1.592222
tcml_compute_cuda,model_forward,1.582263
tcml_compute_cuda,model_forward,1.588698
tcml_compute_cuda,model_forward,1.584863
tcml_compute_cuda,model_forward,1.586219
tcml_compute_cuda,model_forward,1.597058
tcml_compute_cuda,model_forward,1.587419
tcml_compute_cuda,model_forward,1.603883
tcml_compute_cuda,model_forward,1.60651
tcml_compute_cuda,model_forward,1.587769
tcml_compute_cuda,model_forward,1.595465
tcml_compute_cuda,model_forward,1.58845
tcml_compute_cuda,model_forward,1.59089
tcml_compute_cuda,model_forward,1.582962
tcml_compute_cuda,model_forward,1.582508
tcml_compute_cuda,model_forward,1.599711
tcml_compute_cuda,model_forward,1.584344
tcml_compute_cuda,model_forward,1.591528
tcml_compute_cuda,model_forward,1.587172
tcml_compute_cuda,model_forward,1.583759
tcml_compute_cuda,model_forward,1.590462
tcml_compute_cuda,model_forward,1.583715
tcml_compute_cuda,model_forward,1.59361
tcml_compute_cuda,model_forward,1.581404
tcml_compute_cuda,model_forward,1.587178
tcml_compute_cuda,model_forward,1.594361
tcml_compute_cuda,model_forward,1.586147
tcml_compute_cuda,model_forward,1.597154
tcml_compute_cuda,model_forward,1.58904
tcml_compute_cuda,model_forward,1.591027
tcml_compute_cuda,model_forward,1.595445
tcml_compute_cuda,model_forward,1.58398
tcml_compute_cuda,model_forward,1.598194
tcml_compute_cuda,model_forward,1.589033
tcml_compute_cuda,model_forward,1.585935
tcml_compute_cuda,model_forward,1.596591
tcml_compute_cuda,model_forward,1.589025
tcml_compute_cuda,model_forward,1.595688
tcml_compute_cuda,model_forward,1.587159
tcml_compute_cuda,model_forward,1.592801
tcml_compute_cuda,model_forward,1.597683
tcml_compute_cuda,model_forward,1.582682
tcml_compute_cuda,model_forward,1.595028
tcml_compute_cuda,model_forward,1.578631
tcml_compute_cuda,model_forward,1.579776
tcml_compute_cuda,model_forward,1.593622
tcml_compute_cuda,model_forward,1.581073
tcml_compute_cuda,model_forward,1.593577
tcml_compute_cuda,model_forward,1.583489
tcml_compute_cuda,model_forward,1.580374
tcml_compute_cuda,model_forward,1.599167
tcml_compute_cuda,model_forward,1.584549
tcml_compute_cuda,model_forward,1.594349
tcml_compute_cuda,model_forward,1.583846
tcml_compute_cuda,model_forward,1.582686
tcml_compute_cuda,model_forward,1.595383
tcml_compute_cuda,model_forward,1.587444
tcml_compute_cuda,model_forward,1.595808
tcml_compute_cuda,model_forward,1.583469
tcml_compute_cuda,model_forward,1.58286
tcml_compute_cuda,model_forward,1.589667
tcml_compute_cuda,model_forward,1.584532
tcml_compute_cuda,model_forward,1.586355
tcml_compute_cuda,model_forward,1.584678
tcml_compute_cuda,model_forward,1.582641
tcml_compute_cuda,model_forward,1.590498
tcml_compute_cuda,model_forward,1.58296
tcml_compute_cuda,model_forward,1.593051
tcml_compute_cuda,model_forward,1.58124
tcml_compute_cuda,model_forward,1.580189
tcml_compute_cuda,model_forward,1.589098
tcml_compute_cuda,model_forward,1.58777
tcml_compute_cuda,model_forward,1.597905
tcml_compute_cuda,model_forward,1.584124
tcml_compute_cuda,model_forward,1.582408
tcml_compute_cuda,model_forward,1.595963
tcml_compute_cuda,model_forward,1.589857
tcml_compute_cuda,model_forward,1.599115
tcml_compute_cuda,model_forward,1.608901
tcml_compute_cuda,model_forward,1.585839
tcml_compute_cuda,model_forward,1.594419
tcml_compute_cuda,model_forward,1.585275
tcml_compute_cuda,model_forward,1.599741
tcml_compute_cuda,model_forward,1.585753
tcml_compute_cuda,model_forward,1.580325
tcml_compute_cuda,model_forward,1.645409
tcml_compute_cuda,model_forward,1.582864
tcml_compute_cuda,model_forward,1.595155
tcml_compute_cuda,model_forward,1.586581
tcml_compute_cuda,model_forward,1.581864
tcml_compute_cuda,model_forward,1.58918
tcml_compute_cuda,model_forward,1.584168
tcml_compute_cuda,model_forward,1.59796
tcml_compute_cuda,model_forward,1.591412
tcml_compute_cuda,model_forward,1.585341
tcml_compute_cuda,model_forward,1.594277
tcml_compute_cuda,model_forward,1.582142
tcml_compute_cuda,model_forward,1.660244
tcml_compute_cuda,model_forward,1.615248
tcml_compute_cuda,model_forward,1.590479
tcml_compute_cuda,model_forward,1.589142
tcml_compute_cuda,model_forward,1.584365
tcml_compute_cuda,model_forward,1.598575
tcml_compute_cuda,model_forward,1.591427
tcml_compute_cuda,model_forward,1.590235
